Day of Year,Year,Month,Day,First Hour of Period,Is Daylight,Distance to Solar Noon,Average Temperature (Day),Average Wind Direction (Day),Average Wind Speed (Day),Sky Cover,Visibility,Relative Humidity,Average Wind Speed (Period),Average Barometric Pressure (Period)
203,2009,7,22,19,TRUE,0.468677494,59,27,13.7,3,10,83,16,29.9
203,2009,7,22,22,FALSE,0.6774942,59,27,13.7,4,10,87,9,29.92
204,2009,7,23,1,FALSE,0.786046512,60,26,13.6,4,10,87,11,29.91
204,2009,7,23,4,FALSE,0.576744186,60,26,13.6,4,10,90,8,29.9
204,2009,7,23,7,TRUE,0.36744186,60,26,13.6,3,10,86,8,29.92
204,2009,7,23,10,TRUE,0.158139535,60,26,13.6,1,10,67,14,29.92
204,2009,7,23,13,TRUE,0.051162791,60,26,13.6,1,10,61,18,29.91
204,2009,7,23,16,TRUE,0.260465116,60,26,13.6,2,10,70,20,29.89
204,2009,7,23,19,TRUE,0.469767442,60,26,13.6,4,9,83,15,29.9
204,2009,7,23,22,FALSE,0.679069767,60,26,13.6,4,10,87,14,29.93
205,2009,7,24,1,FALSE,0.787878788,59,26,13.1,4,10,87,13,29.93
205,2009,7,24,4,FALSE,0.578088578,59,26,13.1,4,10,86,11,29.93
205,2009,7,24,7,TRUE,0.368298368,59,26,13.1,4,10,83,9,29.96
205,2009,7,24,10,TRUE,0.158508159,59,26,13.1,4,10,78,10,29.97
205,2009,7,24,13,TRUE,0.051282051,59,26,13.1,1,10,61,18,29.96
205,2009,7,24,16,TRUE,0.261072261,59,26,13.1,1,10,68,22,29.94
205,2009,7,24,19,TRUE,0.470862471,59,26,13.1,4,10,81,15,29.95
205,2009,7,24,22,FALSE,0.680652681,59,26,13.1,4,10,87,8,29.97
206,2009,7,25,1,FALSE,0.789719626,60,29,15,4,10,86,9,29.97
206,2009,7,25,4,FALSE,0.579439252,60,29,15,4,10,86,8,29.98
206,2009,7,25,7,TRUE,0.369158879,60,29,15,3,10,86,9,29.98
206,2009,7,25,10,TRUE,0.158878505,60,29,15,1,10,70,14,29.99
206,2009,7,25,13,TRUE,0.051401869,60,29,15,1,10,63,20,29.96
206,2009,7,25,16,TRUE,0.261682243,60,29,15,2,10,70,26,29.94
206,2009,7,25,19,TRUE,0.471962617,60,29,15,1,9,86,20,29.94
206,2009,7,25,22,FALSE,0.682242991,60,29,15,1,10,93,16,29.99
207,2009,7,26,1,FALSE,0.790643275,63,30,13,3,10,96,15,30
207,2009,7,26,4,FALSE,0.580116959,63,30,13,4,10,90,6,30
207,2009,7,26,7,TRUE,0.369590643,63,30,13,4,10,87,0,30.03
207,2009,7,26,10,TRUE,0.159064327,63,30,13,1,10,70,6,30.01
207,2009,7,26,13,TRUE,0.051461988,63,30,13,1,10,53,13,29.96
207,2009,7,26,16,TRUE,0.261988304,63,30,13,2,10,65,24,29.93
207,2009,7,26,19,TRUE,0.47251462,63,30,13,2,10,83,22,29.94
207,2009,7,26,22,FALSE,0.683040936,63,30,13,1,10,96,15,29.97
208,2009,7,27,1,FALSE,0.791569087,61,29,14.2,3,10,96,15,29.96
208,2009,7,27,4,FALSE,0.580796253,61,29,14.2,3,10,96,8,29.96
208,2009,7,27,7,TRUE,0.370023419,61,29,14.2,4,9,90,8,29.97
208,2009,7,27,10,TRUE,0.159250585,61,29,14.2,1,10,70,14,29.95
208,2009,7,27,13,TRUE,0.051522248,61,29,14.2,1,10,59,14,29.9
208,2009,7,27,16,TRUE,0.262295082,61,29,14.2,1,10,72,26,29.88
208,2009,7,27,19,TRUE,0.473067916,61,29,14.2,1,10,87,20,29.88
208,2009,7,27,22,FALSE,0.683840749,61,29,14.2,3,10,90,10,29.91
209,2009,7,28,1,FALSE,0.79342723,62,27,12.8,4,10,87,11,29.89
209,2009,7,28,4,FALSE,0.582159624,62,27,12.8,4,10,90,8,29.88
209,2009,7,28,7,TRUE,0.370892019,62,27,12.8,4,10,90,6,29.9
209,2009,7,28,10,TRUE,0.159624413,62,27,12.8,3,10,75,13,29.9
209,2009,7,28,13,TRUE,0.051643192,62,27,12.8,1,10,68,18,29.86
209,2009,7,28,16,TRUE,0.262910798,62,27,12.8,2,10,70,21,29.83
209,2009,7,28,19,TRUE,0.474178404,62,27,12.8,3,10,84,15,29.84
209,2009,7,28,22,FALSE,0.685446009,62,27,12.8,4,10,87,13,29.86
210,2009,7,29,1,FALSE,0.795294118,65,27,13.6,4,10,84,7,29.85
210,2009,7,29,4,FALSE,0.583529412,65,27,13.6,4,10,84,8,29.84
210,2009,7,29,7,TRUE,0.371764706,65,27,13.6,4,10,84,6,29.87
210,2009,7,29,10,TRUE,0.16,65,27,13.6,1,10,68,14,29.88
210,2009,7,29,13,TRUE,0.051764706,65,27,13.6,1,10,59,21,29.86
210,2009,7,29,16,TRUE,0.263529412,65,27,13.6,1,10,66,22,29.85
210,2009,7,29,19,TRUE,0.475294118,65,27,13.6,3,9,81,17,29.86
210,2009,7,29,22,FALSE,0.687058824,65,27,13.6,4,10,84,13,29.89
211,2009,7,30,1,FALSE,0.797169811,63,26,11.6,4,10,87,7,29.89
211,2009,7,30,4,FALSE,0.58490566,63,26,11.6,4,10,84,9,29.89
211,2009,7,30,7,TRUE,0.372641509,63,26,11.6,4,10,81,8,29.93
211,2009,7,30,10,TRUE,0.160377358,63,26,11.6,3,10,70,15,29.96
211,2009,7,30,13,TRUE,0.051886792,63,26,11.6,1,10,66,18,29.95
211,2009,7,30,16,TRUE,0.264150943,63,26,11.6,3,10,70,17,29.91
211,2009,7,30,19,TRUE,0.476415094,63,26,11.6,4,9,84,14,29.93
211,2009,7,30,22,FALSE,0.688679245,63,26,11.6,4,10,87,8,29.95
212,2009,7,31,1,FALSE,0.799054374,62,28,12.8,4,10,87,8,29.94
212,2009,7,31,4,FALSE,0.586288416,62,28,12.8,4,10,93,7,29.94
212,2009,7,31,7,TRUE,0.373522459,62,28,12.8,4,10,87,7,29.98
212,2009,7,31,10,TRUE,0.160756501,62,28,12.8,3,10,75,13,29.99
212,2009,7,31,13,TRUE,0.052009456,62,28,12.8,1,10,61,16,29.97
212,2009,7,31,16,TRUE,0.264775414,62,28,12.8,2,10,70,24,29.92
212,2009,7,31,19,TRUE,0.477541371,62,28,12.8,2,9,87,13,29.94
212,2009,7,31,22,FALSE,0.690307329,62,28,12.8,3,10,93,13,29.96
213,2009,8,1,1,FALSE,0.800947867,63,28,13,4,9,90,13,29.95
213,2009,8,1,4,FALSE,0.587677725,63,28,13,4,10,90,5,29.94
213,2009,8,1,7,TRUE,0.374407583,63,28,13,4,10,87,5,29.97
213,2009,8,1,10,TRUE,0.161137441,63,28,13,2,10,68,13,29.98
213,2009,8,1,13,TRUE,0.052132701,63,28,13,1,10,63,24,29.97
213,2009,8,1,16,TRUE,0.265402844,63,28,13,2,10,73,20,29.97
213,2009,8,1,19,TRUE,0.478672986,63,28,13,3,9,81,13,29.98
213,2009,8,1,22,FALSE,0.691943128,63,28,13,2,10,84,10,30
214,2009,8,2,1,FALSE,0.801897983,63,27,13.5,4,10,84,13,29.99
214,2009,8,2,4,FALSE,0.588374852,63,27,13.5,4,10,90,5,29.99
214,2009,8,2,7,TRUE,0.37485172,63,27,13.5,4,10,87,11,30.02
214,2009,8,2,10,TRUE,0.161328588,63,27,13.5,3,10,70,14,30.02
214,2009,8,2,13,TRUE,0.052194543,63,27,13.5,1,10,63,16,30
214,2009,8,2,16,TRUE,0.265717675,63,27,13.5,1,10,65,25,29.97
214,2009,8,2,19,TRUE,0.479240807,63,27,13.5,3,10,81,13,29.96
214,2009,8,2,22,FALSE,0.692763938,63,27,13.5,4,10,84,16,29.98
215,2009,8,3,1,FALSE,0.803804994,64,27,11.5,4,10,87,10,29.98
215,2009,8,3,4,FALSE,0.589774078,64,27,11.5,4,9,90,5,29.99
215,2009,8,3,7,TRUE,0.375743163,64,27,11.5,4,10,84,6,30.01
215,2009,8,3,10,TRUE,0.161712247,64,27,11.5,4,10,70,8,30.02
215,2009,8,3,13,TRUE,0.052318668,64,27,11.5,1,10,59,15,30
215,2009,8,3,16,TRUE,0.266349584,64,27,11.5,1,10,61,17,29.97
215,2009,8,3,19,TRUE,0.480380499,64,27,11.5,1,10,75,14,29.97
215,2009,8,3,22,FALSE,0.694411415,64,27,11.5,4,10,87,17,29.99
216,2009,8,4,1,FALSE,0.805721097,66,27,12,4,10,93,7,30.01
216,2009,8,4,4,FALSE,0.591179976,66,27,12,4,10,87,3,30.02
216,2009,8,4,7,TRUE,0.376638856,66,27,12,3,10,81,5,30.05
216,2009,8,4,10,TRUE,0.162097735,66,27,12,1,10,66,11,30.06
216,2009,8,4,13,TRUE,0.052443385,66,27,12,0,10,52,18,30.03
216,2009,8,4,16,TRUE,0.266984505,66,27,12,1,10,55,21,29.99
216,2009,8,4,19,TRUE,0.481525626,66,27,12,1,10,73,18,29.97
216,2009,8,4,22,FALSE,0.696066746,66,27,12,1,10,84,10,30
217,2009,8,5,1,FALSE,0.807646356,66,26,14,1,10,81,16,30
217,2009,8,5,4,FALSE,0.592592593,66,26,14,4,10,90,9,30.01
217,2009,8,5,7,TRUE,0.377538829,66,26,14,4,10,84,7,30.01
217,2009,8,5,10,TRUE,0.162485066,66,26,14,3,10,68,13,30.02
217,2009,8,5,13,TRUE,0.052568698,66,26,14,1,10,59,17,30.01
217,2009,8,5,16,TRUE,0.267622461,66,26,14,2,10,68,23,29.98
217,2009,8,5,19,TRUE,0.482676225,66,26,14,3,10,70,13,29.96
217,2009,8,5,22,FALSE,0.697729988,66,26,14,4,10,78,10,29.98
218,2009,8,6,1,FALSE,0.809580838,66,27,12.9,3,10,78,5,29.96
218,2009,8,6,4,FALSE,0.594011976,66,27,12.9,4,10,81,10,29.97
218,2009,8,6,7,TRUE,0.378443114,66,27,12.9,3,10,78,9,30.02
218,2009,8,6,10,TRUE,0.162874251,66,27,12.9,3,10,57,11,30.04
218,2009,8,6,13,TRUE,0.052694611,66,27,12.9,3,10,59,10,30.06
218,2009,8,6,16,TRUE,0.268263473,66,27,12.9,2,10,59,15,30.03
218,2009,8,6,19,TRUE,0.483832335,66,27,12.9,2,10,73,20,30.02
218,2009,8,6,22,FALSE,0.699401198,66,27,12.9,2,10,81,17,30.04
219,2009,8,7,1,FALSE,0.81032413,64,27,16.1,3,10,87,11,30.03
219,2009,8,7,4,FALSE,0.594237695,64,27,16.1,4,10,84,16,30.02
219,2009,8,7,7,TRUE,0.378151261,64,27,16.1,3,10,81,17,30.05
219,2009,8,7,10,TRUE,0.162064826,64,27,16.1,2,10,65,11,30.07
219,2009,8,7,13,TRUE,0.054021609,64,27,16.1,2,10,61,23,30.06
219,2009,8,7,16,TRUE,0.270108043,64,27,16.1,2,10,63,17,30.03
219,2009,8,7,19,TRUE,0.486194478,64,27,16.1,1,10,81,20,30.02
219,2009,8,7,22,FALSE,0.702280912,64,27,16.1,1,9,87,18,30.03
220,2009,8,8,1,FALSE,0.812274368,67,30,9.8,1,9,87,7,30.02
220,2009,8,8,4,FALSE,0.59566787,67,30,9.8,0,10,84,3,30
220,2009,8,8,7,TRUE,0.379061372,67,30,9.8,0,8,81,0,30.02
220,2009,8,8,10,TRUE,0.162454874,67,30,9.8,1,8,73,5,30.02
220,2009,8,8,13,TRUE,0.054151625,67,30,9.8,1,10,50,18,29.98
220,2009,8,8,16,TRUE,0.270758123,67,30,9.8,1,10,55,16,29.95
220,2009,8,8,19,TRUE,0.487364621,67,30,9.8,2,9,78,18,29.94
220,2009,8,8,22,FALSE,0.703971119,67,30,9.8,1,10,84,9,29.96
221,2009,8,9,1,FALSE,0.814234017,71,29,9.7,0,10,84,5,29.93
221,2009,8,9,4,FALSE,0.597104946,71,29,9.7,0,10,87,0,29.93
221,2009,8,9,7,TRUE,0.379975875,71,29,9.7,0,9,75,0,29.94
221,2009,8,9,10,TRUE,0.162846803,71,29,9.7,1,9,73,5,29.95
221,2009,8,9,13,TRUE,0.054282268,71,29,9.7,1,10,32,20,29.91
221,2009,8,9,16,TRUE,0.271411339,71,29,9.7,1,10,47,20,29.88
221,2009,8,9,19,TRUE,0.48854041,71,29,9.7,2,10,73,15,29.85
221,2009,8,9,22,FALSE,0.705669481,71,29,9.7,0,10,75,9,29.88
222,2009,8,10,1,FALSE,0.816203144,73,30,10.3,0,10,78,5,29.88
222,2009,8,10,4,FALSE,0.598548972,73,30,10.3,0,10,84,5,29.88
222,2009,8,10,7,TRUE,0.3808948,73,30,10.3,0,10,75,0,29.92
222,2009,8,10,10,TRUE,0.163240629,73,30,10.3,1,10,66,5,29.94
222,2009,8,10,13,TRUE,0.054413543,73,30,10.3,1,10,44,21,29.92
222,2009,8,10,16,TRUE,0.272067715,73,30,10.3,2,10,55,20,29.91
222,2009,8,10,19,TRUE,0.489721886,73,30,10.3,2,10,78,18,29.91
222,2009,8,10,22,FALSE,0.707376058,73,30,10.3,1,10,87,10,29.96
223,2009,8,11,1,FALSE,0.818181818,66,30,9.3,2,10,90,8,29.97
223,2009,8,11,4,FALSE,0.6,66,30,9.3,2,10,90,5,29.98
223,2009,8,11,7,TRUE,0.381818182,66,30,9.3,1,10,84,0,30.02
223,2009,8,11,10,TRUE,0.163636364,66,30,9.3,1,10,70,7,30.03
223,2009,8,11,13,TRUE,0.054545455,66,30,9.3,3,10,61,21,30.02
223,2009,8,11,16,TRUE,0.272727273,66,30,9.3,1,10,70,18,30
223,2009,8,11,19,TRUE,0.490909091,66,30,9.3,3,10,87,13,30
223,2009,8,11,22,FALSE,0.709090909,66,30,9.3,2,10,90,8,30.01
224,2009,8,12,1,FALSE,0.820170109,71,29,12.5,2,10,90,5,30
224,2009,8,12,4,FALSE,0.60145808,71,29,12.5,2,10,93,7,29.99
224,2009,8,12,7,TRUE,0.382746051,71,29,12.5,3,10,90,0,30
224,2009,8,12,10,TRUE,0.164034022,71,29,12.5,1,10,73,3,30.01
224,2009,8,12,13,TRUE,0.054678007,71,29,12.5,1,10,42,22,29.98
224,2009,8,12,16,TRUE,0.273390036,71,29,12.5,1,10,50,31,29.94
224,2009,8,12,19,TRUE,0.492102066,71,29,12.5,3,10,53,14,29.93
224,2009,8,12,22,FALSE,0.710814095,71,29,12.5,1,10,73,10,29.96
225,2009,8,13,1,FALSE,0.820950061,67,28,21.2,2,10,78,14,29.95
225,2009,8,13,4,FALSE,0.601705238,67,28,21.2,2,10,90,15,29.94
225,2009,8,13,7,TRUE,0.382460414,67,28,21.2,1,10,81,16,29.97
225,2009,8,13,10,TRUE,0.163215591,67,28,21.2,1,10,63,17,29.98
225,2009,8,13,13,TRUE,0.056029233,67,28,21.2,1,10,48,28,29.97
225,2009,8,13,16,TRUE,0.275274056,67,28,21.2,1,10,48,26,29.93
225,2009,8,13,19,TRUE,0.494518879,67,28,21.2,0,10,61,28,29.91
225,2009,8,13,22,FALSE,0.713763703,67,28,21.2,2,10,72,20,29.94
226,2009,8,14,1,FALSE,0.82396088,63,26,19.3,2,10,72,18,29.96
226,2009,8,14,4,FALSE,0.60391198,63,26,19.3,2,10,72,24,29.95
226,2009,8,14,7,TRUE,0.383863081,63,26,19.3,1,10,72,17,29.97
226,2009,8,14,10,TRUE,0.163814181,63,26,19.3,1,10,63,26,29.99
226,2009,8,14,13,TRUE,0.056234719,63,26,19.3,1,10,63,21,29.99
226,2009,8,14,16,TRUE,0.276283619,63,26,19.3,1,10,65,23,29.96
226,2009,8,14,19,TRUE,0.496332518,63,26,19.3,2,10,75,15,29.94
226,2009,8,14,22,FALSE,0.716381418,63,26,19.3,1,10,81,10,29.94
227,2009,8,15,1,FALSE,0.825980392,67,30,8.5,0,10,83,3,29.94
227,2009,8,15,4,FALSE,0.605392157,67,30,8.5,1,10,83,3,29.93
227,2009,8,15,7,TRUE,0.384803922,67,30,8.5,0,10,78,0,29.96
227,2009,8,15,10,TRUE,0.164215686,67,30,8.5,0,9,70,5,29.96
227,2009,8,15,13,TRUE,0.056372549,67,30,8.5,0,10,40,15,29.93
227,2009,8,15,16,TRUE,0.276960784,67,30,8.5,0,10,53,21,29.91
227,2009,8,15,19,TRUE,0.49754902,67,30,8.5,1,10,72,9,29.89
227,2009,8,15,22,FALSE,0.718137255,67,30,8.5,1,10,81,13,29.92
228,2009,8,16,1,FALSE,0.826993865,65,30,11.1,1,10,83,7,29.9
228,2009,8,16,4,FALSE,0.606134969,65,30,11.1,1,10,83,6,29.9
228,2009,8,16,7,TRUE,0.385276074,65,30,11.1,1,10,78,0,29.93
228,2009,8,16,10,TRUE,0.164417178,65,30,11.1,2,10,61,6,29.93
228,2009,8,16,13,TRUE,0.056441718,65,30,11.1,1,10,53,14,29.9
228,2009,8,16,16,TRUE,0.277300613,65,30,11.1,1,10,51,22,29.85
228,2009,8,16,19,TRUE,0.498159509,65,30,11.1,1,9,78,18,29.85
228,2009,8,16,22,FALSE,0.719018405,65,30,11.1,1,10,83,16,29.89
229,2009,8,17,1,FALSE,0.82902829,62,29,14.2,1,10,83,10,29.87
229,2009,8,17,4,FALSE,0.607626076,62,29,14.2,1,10,87,7,29.87
229,2009,8,17,7,TRUE,0.386223862,62,29,14.2,1,9,84,8,29.92
229,2009,8,17,10,TRUE,0.164821648,62,29,14.2,1,10,65,10,29.92
229,2009,8,17,13,TRUE,0.056580566,62,29,14.2,1,10,65,23,29.9
229,2009,8,17,16,TRUE,0.27798278,62,29,14.2,1,10,73,25,29.86
229,2009,8,17,19,TRUE,0.499384994,62,29,14.2,3,10,87,18,29.86
229,2009,8,17,22,FALSE,0.720787208,62,29,14.2,3,10,87,13,29.88
230,2009,8,18,1,FALSE,0.830864198,62,29,11.5,3,10,87,6,29.87
230,2009,8,18,4,FALSE,0.608641975,62,29,11.5,4,10,83,5,29.86
230,2009,8,18,7,TRUE,0.386419753,62,29,11.5,4,9,84,7,29.87
230,2009,8,18,10,TRUE,0.164197531,62,29,11.5,1,9,73,13,29.88
230,2009,8,18,13,TRUE,0.058024691,62,29,11.5,1,10,63,18,29.85
230,2009,8,18,16,TRUE,0.280246914,62,29,11.5,1,10,68,21,29.81
230,2009,8,18,19,TRUE,0.502469136,62,29,11.5,1,10,87,18,29.81
230,2009,8,18,22,FALSE,0.724691358,62,29,11.5,1,10,90,10,29.84
231,2009,8,19,1,FALSE,0.832920792,65,30,8.6,4,10,93,10,29.82
231,2009,8,19,4,FALSE,0.610148515,65,30,8.6,4,10,87,6,29.82
231,2009,8,19,7,TRUE,0.387376238,65,30,8.6,4,10,84,0,29.85
231,2009,8,19,10,TRUE,0.16460396,65,30,8.6,2,9,73,5,29.87
231,2009,8,19,13,TRUE,0.058168317,65,30,8.6,1,9,66,6,29.85
231,2009,8,19,16,TRUE,0.280940594,65,30,8.6,1,10,63,17,29.82
231,2009,8,19,19,TRUE,0.503712871,65,30,8.6,1,10,81,15,29.84
231,2009,8,19,22,FALSE,0.726485149,65,30,8.6,1,10,78,6,29.87
232,2009,8,20,1,FALSE,0.834987593,64,28,12.3,2,10,84,0,29.86
232,2009,8,20,4,FALSE,0.611662531,64,28,12.3,3,10,84,6,29.88
232,2009,8,20,7,TRUE,0.388337469,64,28,12.3,3,10,81,7,29.91
232,2009,8,20,10,TRUE,0.165012407,64,28,12.3,1,10,66,10,29.92
232,2009,8,20,13,TRUE,0.058312655,64,28,12.3,1,10,55,16,29.92
232,2009,8,20,16,TRUE,0.281637717,64,28,12.3,1,10,65,21,29.9
232,2009,8,20,19,TRUE,0.504962779,64,28,12.3,2,10,84,20,29.91
232,2009,8,20,22,FALSE,0.728287841,64,28,12.3,4,10,90,14,29.94
233,2009,8,21,1,FALSE,0.838107098,68,29,9.2,4,10,87,6,29.93
233,2009,8,21,4,FALSE,0.613947696,68,29,9.2,4,10,90,0,29.91
233,2009,8,21,7,TRUE,0.389788294,68,29,9.2,4,9,87,3,29.92
233,2009,8,21,10,TRUE,0.165628892,68,29,9.2,1,10,75,3,29.92
233,2009,8,21,13,TRUE,0.058530511,68,29,9.2,1,10,68,6,29.87
233,2009,8,21,16,TRUE,0.282689913,68,29,9.2,2,10,55,18,29.81
233,2009,8,21,19,TRUE,0.506849315,68,29,9.2,2,10,70,15,29.82
233,2009,8,21,22,FALSE,0.731008717,68,29,9.2,0,10,78,10,29.86
234,2009,8,22,1,FALSE,0.838951311,63,29,14.7,1,10,81,11,29.84
234,2009,8,22,4,FALSE,0.61423221,63,29,14.7,1,10,84,8,29.83
234,2009,8,22,7,TRUE,0.389513109,63,29,14.7,2,9,84,7,29.88
234,2009,8,22,10,TRUE,0.164794007,63,29,14.7,2,10,73,17,29.89
234,2009,8,22,13,TRUE,0.059925094,63,29,14.7,2,10,63,21,29.86
234,2009,8,22,16,TRUE,0.284644195,63,29,14.7,3,10,68,17,29.86
234,2009,8,22,19,TRUE,0.509363296,63,29,14.7,3,10,78,22,29.88
234,2009,8,22,22,FALSE,0.734082397,63,29,14.7,3,10,81,14,29.89
235,2009,8,23,1,FALSE,0.841051314,62,28,11.6,3,10,81,6,29.87
235,2009,8,23,4,FALSE,0.615769712,62,28,11.6,2,10,87,3,29.87
235,2009,8,23,7,TRUE,0.39048811,62,28,11.6,2,10,87,6,29.91
235,2009,8,23,10,TRUE,0.165206508,62,28,11.6,2,10,63,10,29.94
235,2009,8,23,13,TRUE,0.060075094,62,28,11.6,2,10,57,24,29.92
235,2009,8,23,16,TRUE,0.285356696,62,28,11.6,2,10,65,29,29.91
235,2009,8,23,19,TRUE,0.510638298,62,28,11.6,3,10,83,11,29.91
235,2009,8,23,22,FALSE,0.7359199,62,28,11.6,3,10,80,8,29.92
236,2009,8,24,1,FALSE,0.843161857,61,27,8.1,2,10,80,8,29.91
236,2009,8,24,4,FALSE,0.617314931,61,27,8.1,1,10,83,3,29.91
236,2009,8,24,7,TRUE,0.391468005,61,27,8.1,1,9,80,0,29.94
236,2009,8,24,10,TRUE,0.165621079,61,27,8.1,1,10,68,3,29.96
236,2009,8,24,13,TRUE,0.060225847,61,27,8.1,1,10,59,18,29.95
236,2009,8,24,16,TRUE,0.286072773,61,27,8.1,1,10,63,14,29.95
236,2009,8,24,19,TRUE,0.511919699,61,27,8.1,1,10,75,14,29.94
236,2009,8,24,22,FALSE,0.737766625,61,27,8.1,1,10,86,9,29.97
237,2009,8,25,1,FALSE,0.845283019,63,29,9.8,1,10,83,3,29.97
237,2009,8,25,4,FALSE,0.618867925,63,29,9.8,4,10,83,5,29.96
237,2009,8,25,7,TRUE,0.39245283,63,29,9.8,2,9,87,7,29.99
237,2009,8,25,10,TRUE,0.166037736,63,29,9.8,1,10,70,6,29.99
237,2009,8,25,13,TRUE,0.060377358,63,29,9.8,1,10,66,6,29.96
237,2009,8,25,16,TRUE,0.286792453,63,29,9.8,1,10,63,21,29.92
237,2009,8,25,19,TRUE,0.513207547,63,29,9.8,1,10,78,16,29.93
237,2009,8,25,22,FALSE,0.739622642,63,29,9.8,1,10,90,15,29.97
238,2009,8,26,1,FALSE,0.847222222,62,30,12.1,1,10,93,8,29.99
238,2009,8,26,4,FALSE,0.619949495,62,30,12.1,4,10,90,5,29.99
238,2009,8,26,7,TRUE,0.392676768,62,30,12.1,4,9,87,5,30.02
238,2009,8,26,10,TRUE,0.16540404,62,30,12.1,1,10,70,13,30.03
238,2009,8,26,13,TRUE,0.061868687,62,30,12.1,1,10,61,15,30
238,2009,8,26,16,TRUE,0.289141414,62,30,12.1,1,10,70,23,29.98
238,2009,8,26,19,TRUE,0.516414141,62,30,12.1,2,10,90,13,29.99
238,2009,8,26,22,FALSE,0.743686869,62,30,12.1,1,10,93,15,30.04
239,2009,8,27,1,FALSE,0.849367089,71,29,9.8,2,10,93,10,30.05
239,2009,8,27,4,FALSE,0.621518987,71,29,9.8,3,10,96,6,30.04
239,2009,8,27,7,TRUE,0.393670886,71,29,9.8,4,0.25,100,5,30.06
239,2009,8,27,10,TRUE,0.165822785,71,29,9.8,1,10,78,3,30.05
239,2009,8,27,13,TRUE,0.062025316,71,29,9.8,0,10,42,13,30
239,2009,8,27,16,TRUE,0.289873418,71,29,9.8,3,10,47,18,29.95
239,2009,8,27,19,TRUE,0.517721519,71,29,9.8,3,10,47,22,29.95
239,2009,8,27,22,FALSE,0.74556962,71,29,9.8,3,10,61,9,29.98
240,2009,8,28,1,FALSE,0.852604828,78,29,6.6,3,10,72,6,29.97
240,2009,8,28,4,FALSE,0.623888183,78,29,6.6,3,10,52,0,29.94
240,2009,8,28,7,TRUE,0.395171537,78,29,6.6,3,10,71,0,29.97
240,2009,8,28,10,TRUE,0.166454892,78,29,6.6,3,10,66,3,29.97
240,2009,8,28,13,TRUE,0.062261753,78,29,6.6,3,10,36,5,29.94
240,2009,8,28,16,TRUE,0.290978399,78,29,6.6,4,10,19,20,29.91
240,2009,8,28,19,TRUE,0.519695044,78,29,6.6,4,10,32,13,29.9
240,2009,8,28,22,FALSE,0.74841169,78,29,6.6,1,10,45,6,29.92
241,2009,8,29,1,FALSE,0.85477707,74,29,12.4,1,10,46,5,29.9
241,2009,8,29,4,FALSE,0.625477707,74,29,12.4,1,10,57,3,29.89
241,2009,8,29,7,TRUE,0.396178344,74,29,12.4,1,10,66,0,29.91
241,2009,8,29,10,TRUE,0.166878981,74,29,12.4,1,10,74,0,29.9
241,2009,8,29,13,TRUE,0.062420382,74,29,12.4,1,10,40,24,29.86
241,2009,8,29,16,TRUE,0.291719745,74,29,12.4,1,10,43,30,29.82
241,2009,8,29,19,TRUE,0.521019108,74,29,12.4,1,10,70,21,29.81
241,2009,8,29,22,FALSE,0.750318471,74,29,12.4,1,10,81,14,29.84
242,2009,8,30,1,FALSE,0.855683269,61,27,15.8,1,10,90,18,29.83
242,2009,8,30,4,FALSE,0.625798212,61,27,15.8,1,10,90,13,29.84
242,2009,8,30,7,TRUE,0.395913155,61,27,15.8,2,10,90,8,29.86
242,2009,8,30,10,TRUE,0.166028097,61,27,15.8,2,10,75,14,29.88
242,2009,8,30,13,TRUE,0.06385696,61,27,15.8,2,10,68,23,29.86
242,2009,8,30,16,TRUE,0.293742018,61,27,15.8,2,10,73,20,29.83
242,2009,8,30,19,TRUE,0.523627075,61,27,15.8,3,10,84,17,29.85
242,2009,8,30,22,FALSE,0.753512133,61,27,15.8,4,10,90,13,29.87
243,2009,8,31,1,FALSE,0.85787452,63,27,13.9,4,10,93,11,29.86
243,2009,8,31,4,FALSE,0.627400768,63,27,13.9,4,10,90,11,29.86
243,2009,8,31,7,TRUE,0.396927017,63,27,13.9,4,10,87,9,29.9
243,2009,8,31,10,TRUE,0.166453265,63,27,13.9,4,10,75,10,29.93
243,2009,8,31,13,TRUE,0.064020487,63,27,13.9,1,10,66,15,29.91
243,2009,8,31,16,TRUE,0.294494238,63,27,13.9,2,10,68,21,29.88
243,2009,8,31,19,TRUE,0.52496799,63,27,13.9,2,10,81,17,29.87
243,2009,8,31,22,FALSE,0.755441741,63,27,13.9,1,10,81,11,29.9
